Row Id,LBNL ID,MURR ID,Alternate ID,Site,Latitude,Longitude,Context,Excavator,Source Person,Affiliation,Material,Ware,Fabric,Exterior Decoration,Form,Specific Form,Piece,Group,Era,Temper,Notes,Analytical Notes,Powder Present in Archives,Data Source,Run,Entry,Al,Ca,V,Dy,Mn,Na,K,Sr,As,U,Eu,Ba,Sm,La,Ti,Lu,Nd,Co,Sc,Fe,Ce,Yb,Cs,Ta,Sb,Cr,Th,Ni,Rb,Tb,Hf,Zn,Column #59,Column #60,Column #61,Column #62,Column #63,Column #64,Column #65,Column #66,Column #67,Column #68,Column #69,Column #70,Column #71,Column #72,Column #73,Column #74,Column #75,Column #76
1821,SAL-28,SAL0028,19,Salamis,35.183,33.9,Tomb 1,"Pouilloux, J.","Karageorghis, V.","Department of Antiquities, Nicosia",Pottery,Cypro-Geometric I,Fine grit buff,,,,,32,1050-950 BC,,,,Y,Direct transcription,328,F,65200,102400,158,4.78,1143,10620,19600,656,,2.12,0.963,237.0,3.467,17.59,4590,0.309,17.7,29.58,25.58,59300,35.8,2.06,4.3,0.596,0.8,415.6,5.91,229.0,73.0,0.537,3.06,86.0,,,,,,,,,,,,,,,,,,
1822,SAL-29,SAL0029,20,Salamis,35.183,33.9,Tomb 1,"Pouilloux, J.","Karageorghis, V.","Department of Antiquities, Nicosia",Pottery,Cypro-Geometric I,Fine grit drab,,,,,32,1050-950 BC,,,,Y,Direct transcription,328,G,68900,111100,201,4.67,1226,9970,18600,722,2,2.39,0.968,317.0,3.757,19.04,4720,0.33,19.6,31.9,27.0,59800,38.8,2.12,4.7,0.73,0.8,417.8,6.58,218.0,73.0,0.519,3.06,111.0,,,,,,,,,,,,,,,,,,
1823,SAL-30,SAL0030,,Salamis,35.183,33.9,,,"Karageorghis, V.",Department of Antiquities-Nicosia,Pottery,,,,,,,,,,,,Y,Direct transcription,671,K,83300,44100,198,4.17,802,9050,24000,341,6.7,1.97,1.151,297.0,4.548,26.55,4430,0.382,24.5,44.39,23.19,58100,53.1,2.37,6.9,0.92,0.6,394.4,9.39,427.0,109.0,0.747,3.7,141.0,,,,,,,,,,,,,,,,,,
1824,SAL-31,SAL0031,,Salamis,35.183,33.9,,,"Karageorghis, V.",Department of Antiquities-Nicosia,Pottery,,,,,,,,,,,,Y,Direct transcription,671,M,102500,36100,157,5.07,312,4200,26900,432,15.5,3.02,1.016,338.0,5.404,36.31,4970,0.491,33.4,15.04,17.49,41200,73.9,3.07,11.0,1.302,0.9,123.1,16.22,74.0,153.0,0.891,6.86,107.0,,,,,,,,,,,,,,,,,,
1825,STPH-3,STPH0003,,Stephania,,,,,,,[Pottery?],,,,,,,,,,,,Y,Direct transcription,739,K,102300,30900,259,2.73,966,7340,4300,134,5.2,0.58,0.6,88.0,2.114,10.43,3280,0.261,11.8,44.67,47.46,69600,19.8,1.728,0.7,0.387,0.3,264.5,3.13,154.0,26.0,0.567,1.73,71.0,,,,,,,,,,,,,,,,,,
1826,STY-1,STY0001,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Pottery From Stylli on the Island of Cyprus, 800-700 BC White Painted III, Group 49",,,,,Y,Direct transcription,381,M,,145400,,,1046,12040,8400,602,,2.62,,414.0,,16.52,3710,,,28.1,22.5,51100,,2.06,3.6,0.821,,305.5,4.94,170.0,50.0,,2.37,95.0,,,,,,,,,,,,,,,,,,
1827,STY-2,STY0002,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Pottery From Stylli on the Island of Cyprus, 800-700 BC White Painted III, Group 49",,,,,Y,Direct transcription,285,N,,144400,,,1034,10220,12300,608,,2.21,,230.0,,16.06,3630,,,29.23,24.19,54800,,2.03,3.8,0.525,,280.4,5.38,219.0,62.0,,2.5,99.0,,,,,,,,,,,,,,,,,,
1828,STY-3,STY0003,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Pottery From Stylli on the Island of Cyprus, 800-700 BC White Painted III, Group 49",,,,,Y,Direct transcription,381,O,,129300,,,1059,9450,14300,1175,,2.14,,321.0,,17.4,4200,,,28.53,23.8,53800,,2.09,3.9,0.541,,278.2,5.49,194.0,66.0,,2.6,97.0,,,,,,,,,,,,,,,,,,
1829,STY-4,STY0004,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Pottery From Stylli on the Island of Cyprus, 800-700 BC White Painted III, Group 49",,,,,Y,Direct transcription,381,P,,141500,,,969,10220,15900,15,,1.92,,464.0,,15.96,3510,,,25.87,21.25,49300,,2.04,3.2,0.487,,300.5,4.91,180.0,81.0,,2.18,99.0,,,,,,,,,,,,,,,,,,
1830,STY-5,STY0005,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Pottery From Stylli on the Island of Cyprus, 800-700 BC White Painted III, Group 49",,,,,Y,Direct transcription,285,Q,,172700,,,933,7550,6300,630,,2.0,,386.0,,12.91,2800,,,23.14,17.9,41500,,1.5,3.0,0.418,,250.2,4.02,144.0,61.0,,1.89,74.0,,,,,,,,,,,,,,,,,,
1831,STY-6,STY0006,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Pottery From Stylli on the Island of Cyprus, 800-700 BC White Painted III, Group 49",,,,,Y,Direct transcription,285,R,,128200,,,1028,11110,9900,565,,1.86,,394.0,,14.59,4170,,,27.53,20.99,50500,,2.06,3.2,0.576,,1306.7,5.16,150.0,57.0,,2.17,109.0,,,,,,,,,,,,,,,,,,
1832,STY-7,STY0007,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Pottery From Stylli on the Island of Cyprus, 800-700 BC White Painted III, Group 49",,,,,Y,Direct transcription,381,S,,154900,,,1104,7900,8400,524,,1.64,,563.0,,15.51,3150,,,26.19,20.06,47600,,1.78,1.7,0.464,,535.5,4.69,147.0,32.0,,2.22,89.0,,,,,,,,,,,,,,,,,,
1833,STY-8,STY0008,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Pottery From Stylli on the Island of Cyprus, 800-700 BC White Painted III, Group 49",,,,,Y,Direct transcription,381,T,,115400,,,927,9930,11000,649,,1.83,,469.0,,16.84,3520,,,26.31,21.29,49500,,1.77,3.3,0.549,,255.7,4.75,161.0,56.0,,2.26,97.0,,,,,,,,,,,,,,,,,,
1834,STY-9,STY0009,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Pottery From Stylli on the Island of Cyprus, 800-700 BC White Painted III, Group 49",,,,,Y,Direct transcription,285,U,,117100,,,953,10090,8600,528,,1.79,,407.0,,15.24,3370,,,25.63,20.93,49400,,1.75,2.9,0.453,,259.3,4.47,167.0,59.0,,2.32,97.0,,,,,,,,,,,,,,,,,,
1835,STY-10,STY0010,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Pottery From Stylli on the Island of Cyprus, 800-700 BC White Painted III, Group 49",,,,,Y,Direct transcription,381,V,,130200,,,1056,11140,6700,747,,2.44,,493.0,,15.67,3810,,,27.59,22.36,53000,,1.99,3.5,1.048,,259.8,4.97,155.0,49.0,,2.34,87.0,,,,,,,,,,,,,,,,,,
1836,STY-11,STY0011,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Pottery From Stylli on the Island of Cyprus, 800-700 BC White Painted III, Group 49",,,,,Y,Direct transcription,285,W,,96400,,,1137,10580,16200,559,,1.87,,401.0,,24.34,4700,,,35.08,24.98,61200,,2.28,5.6,0.781,,331.0,8.19,305.0,76.0,,3.11,120.0,,,,,,,,,,,,,,,,,,
1837,STY-12,STY0012,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Pottery From Stylli on the Island of Cyprus, 800-700 BC White Painted III, Group 49",,,,,Y,Direct transcription,285,X,,141100,,,1068,10430,11700,665,,2.19,,538.0,,17.34,3680,,,28.85,23.79,55200,,2.12,4.1,0.514,,257.0,5.35,189.0,67.0,,2.33,94.0,,,,,,,,,,,,,,,,,,
1838,STY-13,STY0013,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Black-on-Red, Group 50",,,,,Y,Direct transcription,285,Y,,17900,,,988,3730,14500,377,,1.65,,126.0,,35.94,5020,,,22.03,15.31,45300,,2.73,5.4,1.203,,106.4,10.61,68.0,85.0,,4.18,116.0,,,,,,,,,,,,,,,,,,
1839,STY-14,STY0014,,Stylli,35.163,33.85,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,,,,,,,,"Black-on-Red, Group 50",,,,,Y,Direct transcription,381,Z,,16700,,,1140,3090,10300,484,,1.49,,268.0,,33.29,5180,,,23.31,14.61,44600,,2.56,3.9,1.22,,95.4,10.2,67.0,81.0,,3.79,116.0,,,,,,,,,,,,,,,,,,
1840,STY-15,STY0015,S9.2,Stylli,35.163,33.85,Tomb 9,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,Pottery,Black-on-Red,,,,,,50,850-750 BC,,,,Y,Direct transcription,342,Q,46600,110300,90,3.95,653,3740,8100,364,,1.22,0.928,419.0,3.776,20.92,3660,0.258,18.8,16.53,13.39,34300,40.3,1.94,3.3,0.764,0.5,82.1,5.94,74.0,54.0,0.535,2.66,89.0,,,,,,,,,,,,,,,,,,
1841,STY-16,STY0016,S9.3,Stylli,35.163,33.85,Tomb 9,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,Pottery,Black-on-Red,,,,,,50,850-750 BC,,,,Y,Direct transcription,342,R,65400,28600,78,5.66,1130,4030,8300,400,,1.42,1.474,593.0,5.871,28.18,4860,0.338,30.7,26.48,15.5,42800,73.0,2.78,3.4,1.159,0.6,96.3,10.29,98.0,46.0,0.835,4.33,104.0,,,,,,,,,,,,,,,,,,
1842,STY-17,STY0017,S9.8,Stylli,35.163,33.85,Tomb 9,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,Pottery,Black-on-Red,,,,,,50,850-750 BC,,,,Y,Direct transcription,342,S,67600,19400,94,5.65,1313,3820,9600,529,,1.41,1.421,605.0,5.639,24.26,4900,0.337,26.9,26.51,15.24,42900,72.1,2.64,3.3,1.151,0.4,97.5,10.46,88.0,46.0,0.803,3.92,95.0,,,,,,,,,,,,,,,,,,
1843,STY-18,STY0018,S9.9,Stylli,35.163,33.85,Tomb 9,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,Pottery,Black-on-Red,,,,,,50,850-750 BC,,,,Y,Direct transcription,342,T,67500,19300,66,5.26,1169,3310,9900,128,32.1,1.48,1.422,227.0,5.629,32.79,4780,0.333,30.6,23.13,14.82,42100,78.1,2.5,4.2,1.173,0.6,88.3,9.96,53.0,61.0,0.761,4.13,113.0,,,,,,,,,,,,,,,,,,
1844,STY-19,STY0019,S9.10,Stylli,35.163,33.85,Tomb 9,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,Pottery,Black-on-Red,,,,,,50,850-750 BC,,,,Y,Direct transcription,342,U,65200,21700,93,6.1,1388,3880,10000,309,,1.44,1.542,581.0,5.942,28.43,5030,0.343,32.5,26.43,15.51,42700,75.4,2.66,3.6,1.164,0.4,94.7,10.49,101.0,76.0,0.834,3.75,96.0,,,,,,,,,,,,,,,,,,
1845,STY-20,STY0020,S9.12,Stylli,35.163,33.85,Tomb 9,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,Pottery,Black-on-Red,,,,,,50,850-750 BC,,,,Y,Direct transcription,342,V,68300,12300,100,5.58,1128,2990,13400,293,,1.43,1.446,206.0,5.703,33.24,5030,0.349,30.4,22.63,14.54,41800,78.9,2.55,4.4,1.211,0.6,88.7,9.96,71.0,79.0,0.805,4.22,112.0,,,,,,,,,,,,,,,,,,
1846,STY-21,STY0021,S14.1,Stylli,35.163,33.85,Tomb 14,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,Pottery,Black-on-Red,,,,,,50,850-750 BC,,,,Y,Direct transcription,342,W,62900,83000,99,5.46,1115,4980,13200,727,19.2,1.48,1.238,501.0,4.934,27.3,4220,0.316,26.7,24.84,17.54,43700,59.3,2.46,4.1,0.996,0.5,102.8,8.0,89.0,79.0,0.7,3.46,104.0,,,,,,,,,,,,,,,,,,
1847,STY-22,STY0022,S14.3,Stylli,35.163,33.85,Tomb 14,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,Pottery,Black-on-Red,,,,,,50,850-750 BC,,,,Y,Direct transcription,342,X,67400,15600,83,5.14,1113,3320,15800,533,2.9,1.42,1.332,221.0,5.407,32.72,4820,0.331,28.7,23.89,14.68,41800,75.1,2.54,4.4,1.213,0.5,91.8,10.15,79.0,85.0,0.733,3.84,108.0,,,,,,,,,,,,,,,,,,
1848,STY-23,STY0023,S14.5,Stylli,35.163,33.85,Tomb 14,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,Pottery,Black-on-Red,,,,,,50,850-750 BC,,,,Y,Direct transcription,342,Y,67700,86200,82,5.4,1110,4810,15500,603,18,1.47,1.261,508.0,4.917,28.32,4320,0.33,24.3,24.51,17.59,43900,58.9,2.39,4.4,0.962,0.5,104.9,7.97,72.0,99.0,0.7,3.19,105.0,,,,,,,,,,,,,,,,,,
1849,STY-24,STY0024,S14.7,Stylli,35.163,33.85,Tomb 14,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Gjerstad, E.",Lund University,Pottery,Black-on-Red,,,,,,50,850-750 BC,,,,Y,Direct transcription,342,Z,67300,98900,94,5.24,1128,4670,14100,1115,35.4,1.48,1.202,497.0,4.759,28.91,3800,0.316,24.0,25.01,17.45,44000,58.2,2.42,4.1,0.958,0.5,105.7,8.06,89.0,81.0,0.686,3.31,94.0,,,,,,,,,,,,,,,,,,
1850,THU-1,THU0001,,Throuli,,,,"Cyprus Museum, Nicosia","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Red on cream,,,,,,,Neolithic,,,,Y,Direct transcription,712,Y,28700,230700,94,2.27,494,3890,11500,524,11.2,1.04,0.646,264.0,2.377,15.32,1460,0.174,12.3,14.7,9.25,24100,29.5,1.2,2.6,0.39,0.41,326.3,4.67,,,,1.63,,,,,,,,,,,,,,,,,,,
1851,THU-2,THU0002,,Throuli,,,,"Cyprus Museum, Nicosia","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Red on cream,,,,,,,Neolithic,,,,Y,Direct transcription,739,J,43600,170400,81,2.75,519,6010,17600,517,12.6,1.44,0.758,295.0,2.954,18.7,2340,0.244,13.6,15.24,12.1,30000,35.0,1.451,3.5,0.448,0.7,246.2,6.52,151.0,62.0,0.471,2.05,90.0,,,,,,,,,,,,,,,,,,
1852,THU-4,THU0004,,Throuli,,,,"Cyprus Museum, Nicosia","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Red slip,,,,,,,Neolithic,,,,Y,Direct transcription,712,Z,43500,169100,98,2.89,517,8650,17000,369,14,1.37,0.813,288.0,2.952,17.6,2190,0.229,12.6,16.71,11.31,29100,37.3,1.54,3.9,0.44,1.11,420.3,6.58,,,,2.18,,,,,,,,,,,,,,,,,,,
1853,WHSL-1,WHSL0001,,Milia,35.239,33.781,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,High Mg Group,,,White slip only from inside of MLA-10,,,Direct transcription,645,E,151500,29700,70,8.26,381,7480,24200,210,23.2,0.54,0.583,92.0,3.286,2.14,5050,0.9,8.2,19.29,19.95,18000,8.3,5.47,0.2,0.941,0.25,26.5,2.36,96.0,27.0,1.139,6.42,42.0,,,,,,,,,,,,,,,,,,
1854,WHSL-2,WHSL0002,,Milia,35.239,33.781,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,Low Mg Group,,,White slip from inside MLA-88,,Y,Direct transcription,645,F,113400,5800,148,0.73,120,4620,8600,185,25.5,0.34,0.115,90.0,0.49,2.43,5060,0.167,1.5,4.51,29.54,16500,4.4,0.59,0.4,0.304,0.5,19.9,0.67,51.0,6.0,0.132,1.53,101.0,,,,,,,,,,,,,,,,,,
1855,WHSL-3,WHSL0003,,Milia,35.239,33.781,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,Low Mg Group,,,White slip from inside MLA-90--extra tough slip,,Y,Direct transcription,645,G,114400,10900,114,1.09,87,14800,7500,214,22.9,0.26,0.348,210.0,1.028,4.1,5400,0.139,4.9,5.37,31.42,14200,8.5,0.85,0.1,0.326,0.72,11.0,0.67,32.0,18.0,0.069,1.45,113.0,,,,,,,,,,,,,,,,,,
1856,WHSL-4,WHSL0004,,Milia,35.239,33.781,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,Low Mg Group,,,White slip from inside MLA-92,,Y,Direct transcription,645,H,130600,5300,131,1.06,108,3210,14000,238,21.5,0.14,0.178,321.0,0.598,2.12,4070,0.148,0.8,10.3,35.22,15000,3.3,0.84,0.4,0.271,0.48,28.6,0.42,53.0,13.0,0.103,1.37,113.0,,,,,,,,,,,,,,,,,,
1857,WHSL-5,WHSL0005,,Milia,35.239,33.781,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,High Mg Group,,,White slip from inside MLA-12--perhaps some contamination from plastic tape mark,,Y,Direct transcription,645,J,149300,21600,54,6.71,281,19070,17800,190,28.2,0.44,0.836,85.0,2.806,3.27,8460,0.624,8.5,17.55,12.29,14400,10.5,4.32,0.2,0.723,0.9,6.2,1.85,31.0,19.0,0.898,4.53,31.0,,,,,,,,,,,,,,,,,,
1858,WHSL-6,WHSL0006,,Milia,35.239,33.781,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,High Mg Group,,,White slip from inside MLA-94,,Y,Direct transcription,645,K,157000,14000,69,8.72,349,7520,21900,83,23.9,0.48,0.568,51.0,3.322,2.47,5830,0.938,7.8,18.09,16.96,14900,6.7,5.84,0.1,0.879,1.15,27.4,2.47,121.0,31.0,1.133,6.6,48.0,,,,,,,,,,,,,,,,,,
1859,WHSL-7,WHSL0007,,Milia,35.239,33.781,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,High Mg Group,,,White slip from inside MLA-95,,Y,Direct transcription,645,M,155500,16400,89,9.09,398,7400,19300,85,16.9,0.52,0.577,65.0,3.653,1.94,5980,0.972,8.1,21.28,21.64,18800,7.9,6.19,0.5,0.951,0.74,19.7,2.66,131.0,18.0,1.293,6.78,64.0,,,,,,,,,,,,,,,,,,
1860,WHSL-8A,WHSL0008A,,Milia,35.239,33.781,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,Low Mg Group,,,~45mg of thin yellow surface layer of white slip from inside MLA-87--some contamination from white layer,,Y,Direct transcription,645,N,122800,14900,153,1.1,133,20000,400,371,243.2,0.35,0.673,103.0,2.066,4.11,4470,0.103,9.9,5.51,35.03,13900,8.9,0.64,0.3,0.393,6.95,25.4,0.89,20.0,30.0,0.199,1.51,45.0,,,,,,,,,,,,,,,,,,
1861,WHSL-8B,WHSL0008B,,Milia,35.239,33.781,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,Low Mg Group,,,White inner layer of white slip from inside MLA-87; very thin-may be contaminated with pottery and with yellow surface layer,,Y,Direct transcription,645,O,140000,4900,140,0.94,107,22170,6400,99,196.6,0.26,0.63,47.0,2.154,2.83,4490,0.107,10.6,5.22,36.65,14400,8.4,0.59,0.4,0.328,4.35,14.5,0.64,25.0,16.0,0.18,1.43,52.0,,,,,,,,,,,,,,,,,,
1862,WHSL-9,WHSL0009,,Ayios Jakovos,35.326,33.816,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,White Slip II,,,White slip from inside MLA-93,,Y,Direct transcription,645,P,147900,23300,93,16.08,310,7070,14200,277,11.2,0.75,0.679,618.0,5.789,3.09,4320,1.399,10.8,20.27,21.11,24100,12.0,9.69,0.5,1.225,0.74,20.9,3.22,81.0,13.0,2.082,6.01,54.0,,,,,,,,,,,,,,,,,,
1863,WHSL-10,WHSL0010,,Milia,35.239,33.781,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,Low Mg Group,,,White slip from inside MLA-87,,Y,Direct transcription,645,Q,111600,4100,215,0.8,117,4770,7700,58,15.3,0.26,0.128,69.0,0.447,1.06,4830,0.157,1.7,4.17,28.6,14900,3.9,0.59,0.1,0.274,0.25,14.6,0.48,,10.0,0.034,1.23,88.0,,,,,,,,,,,,,,,,,,
1864,WHSL-11,WHSL0011,,Ayios Jakovos,35.326,33.816,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,White Slip II,,,White slip from inside JAK-5--extra tough slip,,Y,Direct transcription,645,R,153900,15100,37,7.08,376,10910,14900,162,2.2,0.59,0.432,45.0,2.654,2.71,4150,0.692,6.1,33.44,25.8,23100,7.5,4.14,0.4,0.899,3.3,9.6,2.23,186.0,25.0,0.896,6.33,21.0,,,,,,,,,,,,,,,,,,
1865,WHSL-12,WHSL0012,,Ayios Jakovos,35.326,33.816,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,White Slip II,,,White slip from inside JAK-2,,,Direct transcription,645,S,146200,16000,65,7.29,408,11070,14500,16,4.1,0.54,0.464,84.0,2.939,3.17,4480,0.711,4.9,35.7,27.67,25800,9.6,4.49,0.7,0.915,0.71,16.8,2.28,208.0,17.0,0.904,6.09,30.0,,,,,,,,,,,,,,,,,,
1866,WHSL-13,WHSL0013,,Ayios Jakovos,35.326,33.816,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,White Slip II,,,White slip from inside JAK-4,,Y,Direct transcription,645,T,150100,17900,104,6.95,363,10940,14800,,0.5,0.54,0.397,45.0,2.468,1.47,4080,0.689,6.1,30.78,25.2,22500,5.9,3.92,0.4,0.827,1.53,7.1,2.04,171.0,26.0,0.861,5.74,12.0,,,,,,,,,,,,,,,,,,
1867,WHSL-14,WHSL0014,,Enkomi,35.158,33.891,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,White Slip I,,,White slip from inside ENK-137--soft slip,,Y,Direct transcription,645,U,84200,14200,112,0.74,43,17340,3500,318,7.4,0.54,0.118,33.0,0.41,0.95,5360,0.18,3.2,1.54,19.8,9800,2.5,0.68,0.4,0.24,0.78,9.4,0.76,,16.0,0.081,2.07,117.0,,,,,,,,,,,,,,,,,,
1868,WHSL-15,WHSL0015,,Enkomi,35.158,33.891,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,White Slip I,,,White slip from inside ENK-136,,Y,Direct transcription,645,V,121900,9300,259,2.96,63,6430,5200,302,39.8,6.78,0.483,88.0,1.117,1.76,5990,0.329,4.0,8.2,34.96,16800,5.7,1.83,0.2,0.445,1.11,313.5,0.81,115.0,14.0,0.488,1.41,72.0,,,,,,,,,,,,,,,,,,
1869,WHSL-16,WHSL0016,,Enkomi,35.158,33.891,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,White Slip II,,,White slip from inside ENK-160,,Y,Direct transcription,645,W,147900,19800,55,7.9,335,13020,13900,63,25,3.99,0.473,52.0,2.41,2.28,5460,1.082,5.9,16.91,14.45,15200,8.4,6.12,0.3,1.013,0.34,20.9,2.65,70.0,21.0,1.005,7.21,79.0,,,,,,,,,,,,,,,,,,
1870,WHSL-17,WHSL0017,,Enkomi,35.158,33.891,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,White Slip I,,,White slip from inside ENK-159,,Y,Direct transcription,645,X,93700,8100,99,1.02,48,16300,3600,168,13.1,1.69,0.118,32.0,0.46,1.48,5510,0.185,2.6,1.92,21.4,10800,2.4,0.8,0.5,0.276,0.91,14.1,0.8,7.0,1.0,0.087,2.08,117.0,,,,,,,,,,,,,,,,,,
1871,WHSL-18,WHSL0018,,Enkomi,35.158,33.891,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,White Slip II,,,White slip from inside ENK-156,,Y,Direct transcription,645,Y,151700,17600,84,7.55,376,13990,18700,229,29.5,4.04,0.424,67.0,2.451,2.64,6490,0.972,8.6,17.05,14.77,16700,7.5,5.38,0.3,0.937,0.35,31.3,2.33,55.0,29.0,0.979,6.54,110.0,,,,,,,,,,,,,,,,,,
1872,WHSL-19,WHSL0019,,Enkomi,35.158,33.891,,"The Museum of Mediterranean and Near Eastern Antiquities, Stockholm","Artzy, M.",Lawrence Berkeley National Laboratory,Pottery,Cypriot White Slip,,,Slip,,,White Slip II,,,White slip from inside ENK-155,,Y,Direct transcription,645,Z,150000,14500,190,6.14,568,4120,17700,496,58,8.66,0.21,99.0,1.424,2.44,6760,0.798,4.3,29.42,20.16,22400,5.2,4.64,0.3,0.821,0.44,49.7,2.14,119.0,22.0,0.755,4.89,105.0,,,,,,,,,,,,,,,,,,
